X;Y;Z
15.041148;0.330553;7.063031
15.035142;0.344229;7.137732
16.131608;-0.131909;3.632682
-8.898398;-0.088135;3.007041
12.803705;-0.082973;-4.305702
15.007279;0.084535;7.19932
-8.70565;0.473117;-9.215583
15.969517;0.482553;5.703189
11.36633;-0.109971;1.974998
13.33691;0.613827;-5.554899
16.165628;0.10321;-5.014064
16.849966;-0.028419;-5.118143
15.933112;0.476353;5.702752
-6.107821;0.011369;8.731174
-1.175006;-0.081456;2.960131
15.977665;0.228821;5.689084
16.318431;-0.098593;5.848969
6.083954;-0.07954;-1.074228
14.533908;-0.11825;1.513961
16.459713;-0.079808;6.034766
14.202579;0.143342;-8.101113
15.813992;-0.115845;5.658826
0.216346;-0.089383;1.316911
14.979555;-0.098258;6.533898
4.451927;-0.087657;1.785238
14.581672;0.458094;6.610648
-3.290038;-0.078361;-6.856034
14.887306;-0.122344;6.077838
14.907917;-0.110993;5.972142
15.040957;0.047182;6.244073
-4.610519;-0.066353;-8.098591
-12.291455;-0.037668;-7.9668
14.860286;-0.113558;5.804027
15.381851;-0.123311;5.465484
13.52418;-0.098604;-2.865269
15.194664;0.432473;5.668075
-9.794235;-0.027064;-6.445166
3.385254;-0.091642;0.650444
-0.606987;-0.092585;0.728551
15.024435;0.253863;5.869796
14.696078;-0.033984;5.600686
-10.076218;-0.06531;-5.470089
15.685925;0.471131;5.704791
15.083707;-0.126315;5.188784
17.528097;-0.087182;-1.925825
-9.09335;-0.049641;-5.717013
-14.556463;-0.134431;1.857404
15.298661;-0.127963;5.114473
14.930325;-0.123431;5.656524
15.330067;-0.127493;5.140803
15.166708;0.14745;5.710873
9.291653;-0.089278;0.505722
-5.463676;-0.083772;0.784337
15.442461;0.25781;5.7052
14.62407;0.254274;5.473393
15.209967;0.042982;5.708845
15.399904;-0.128043;5.00863
10.315697;-0.073161;-3.549282
15.099073;0.095569;5.719203
13.022446;0.0293;-5.045789
10.554483;-0.100876;1.062463
-10.34273;-0.073434;0.937532
15.173891;-0.072281;5.702329
15.308145;0.150083;5.706988
15.768663;-0.123102;5.491252
-0.668394;0.484409;-9.277115
15.194054;0.394268;5.709171
17.54179;0.019389;-3.364779
15.164333;0.20029;5.711449
-16.224699;-0.093643;-4.245916
-10.575724;-0.083651;6.342916
15.485434;-0.053366;5.768614
15.670128;-0.123723;5.596538
-10.41623;-0.058428;-4.147201
14.738948;0.011289;5.478946
-7.321986;-0.074729;4.45402
14.698718;0.010519;5.485162
15.226719;-0.123387;5.229792
14.706129;-0.019982;5.622024
15.026003;0.167929;5.914564
-1.121655;-0.09537;-1.58868
-16.777525;-0.150048;8.151288
15.475347;-0.007962;5.676621
16.385444;-0.122238;5.79396
-11.469381;-0.024453;-7.131932
16.780464;-0.118302;5.954431
16.746963;-0.122964;6.065206
16.41971;-0.116024;5.892473
17.155525;-0.117426;5.622902
-11.163206;-0.014412;-6.077543
16.642459;-0.124002;6.102903
16.949584;-0.077241;5.77212
10.334876;-0.072403;-2.021059
17.36508;-0.108319;5.400592
17.348861;-0.115962;5.418926
16.624376;-0.122751;5.52884
-6.967576;-0.082407;1.292683
16.56573;-0.111343;4.93216
16.453021;-0.120594;5.646162
16.480158;-0.120984;5.60417
16.986031;-0.073271;5.731921
16.372325;0.24831;5.684636
16.373787;-0.125971;5.505594
16.198308;-0.066367;5.697595
16.438991;-0.126178;5.357277
16.421278;0.112238;5.700154
16.297753;-0.040339;5.798476
16.949224;-0.080949;5.618817
7.333937;-0.064724;-2.784231
8.31659;0.108298;5.350339
16.523704;0.342061;5.652702
-7.215633;-0.051356;-5.73766
16.501818;0.401907;5.651307
16.677092;-0.111083;5.034315
17.042258;-0.075209;5.582192
16.787033;-0.050636;5.127629
16.425123;-0.031091;5.722232
-5.131619;-0.057748;-6.870493
17.027875;-0.112807;5.248686
16.957645;-0.119072;5.417964
16.961183;-0.032188;5.158697
-14.566688;-0.059088;8.738418
17.019337;-0.076021;5.749084
6.851949;-0.082021;2.532438
16.810057;-0.054542;5.447264
16.31669;0.397916;5.683902
17.041549;-0.058311;5.519535
14.255079;-0.082481;-2.250895
16.25747;-0.128787;5.187816
17.622323;0.127535;4.947385
2.90287;0.582133;-9.273487
17.46543;-0.034203;4.46511
17.130878;-0.026438;4.907895
16.938943;-0.076155;4.523724
17.426021;-0.099683;5.261994
17.089539;-0.025252;4.873452
17.786294;0.424112;4.882148
16.838572;-0.028506;4.700804
-9.651034;-0.094653;1.59187
-7.091724;-0.053581;-7.268039
17.591574;0.037074;5.16827
17.762213;0.014057;4.807424
17.565787;0.157776;5.021323
17.478297;0.148011;5.296388
-1.227335;-0.082048;-3.613749
17.61289;0.535579;5.051318
10.076584;-0.098807;3.707468
17.618479;0.392531;5.056361
17.612237;0.481128;4.985409
17.252516;-0.102938;-2.716536
17.519916;0.021985;4.928762
16.77608;-0.080574;4.849709
17.49407;-0.033089;4.359703
2.007836;-0.088919;-0.367519
17.60816;0.101299;5.159702
17.075086;-0.070988;4.374986
17.581714;-0.021647;4.99419
17.424125;-0.040487;4.291828
16.873857;-0.069343;4.588234
17.118861;-0.024675;4.690694
16.995965;-0.020124;5.052812
17.28705;-0.019102;4.715346
7.90255;-0.069722;-8.700631
-6.204964;-0.050791;-5.202432
17.180815;-0.008029;4.986471
17.220244;0.002373;5.274085
16.990139;-0.082652;3.80391
11.055548;-0.087324;-0.72828
17.228134;-0.035289;4.787928
13.911478;0.262469;-6.499382
16.710243;-0.095293;4.843468
-11.868055;-0.002965;-7.093181
17.820431;0.24891;4.897827
1.871898;-0.087735;-0.155016
2.05314;-0.091543;0.975478
15.745949;-0.127143;4.778831
15.763794;-0.127774;4.316931
16.197992;-0.11899;4.581946
15.75451;-0.127706;4.991847
16.166229;-0.124615;4.62093
15.799598;-0.125639;4.351222
15.433522;-0.12832;4.966875
15.754769;-0.126596;5.060924
16.002021;-0.125547;5.020372
15.732079;-0.125018;4.423038
15.933134;-0.12623;5.02391
11.511593;-0.127157;8.374499
5.702344;-0.084928;3.189675
15.679551;-0.127923;4.922768
16.354147;-0.121886;4.939068
15.863822;-0.12711;5.094215
-5.322933;-0.088856;3.730435
-9.127895;-0.08992;3.243788
15.902471;-0.125186;4.172084
16.092763;-0.124338;4.481277
16.058745;-0.124657;4.661742
16.253158;-0.104937;4.819206
16.08249;-0.122622;4.271386
16.284036;-0.121905;4.808163
16.022007;-0.126648;4.362628
16.11331;-0.123959;4.29835
16.127732;-0.132252;5.286368
16.230085;-0.125555;4.280136
12.896122;0.307834;-5.052529
16.301086;-0.122082;4.406372
16.320348;-0.125804;4.014207
14.763757;0.623486;-8.348095
16.314796;-0.125043;3.875126
16.608267;-0.106907;4.215949
16.263768;-0.123162;4.368846
16.194391;-0.125953;4.374881
16.902741;-0.082097;4.485258
16.103451;-0.132844;3.949169
16.635727;-0.114222;3.822905
16.556399;-0.107178;4.71482
16.816612;-0.101868;3.994159
16.452496;-0.123581;3.725233
16.625044;-0.103731;4.644269
15.965107;-0.182549;4.114344
16.288638;-0.122002;4.250858
16.504444;-0.113224;4.28386
16.638341;-0.110695;4.035863
16.435864;-0.116906;4.332157
16.526144;-0.119228;3.867652
16.616044;-0.108171;4.293679
17.495141;0.118221;-3.7401
14.284713;0.071495;-9.173229
15.87934;-0.105561;-3.470742
17.577504;0.091424;0.490645
-5.733336;-0.069336;2.174595
-10.189896;-0.049879;-8.806955
-5.757083;-0.08551;4.488506
-8.723686;-0.04638;-6.26515
-2.32466;-0.093535;-1.550431
-13.803535;-0.090738;-3.755983
13.898316;0.422313;-7.967845
11.438124;-0.052068;-4.914936
14.458371;-0.123001;4.462812
17.777228;0.235522;-4.453415
-0.446878;-0.089169;1.443851
11.360152;-0.076744;-3.048711
-8.644337;-0.054506;-3.054537
-6.573624;0.189948;8.725747
8.951801;-0.088488;2.998403
2.770307;-0.078129;-2.60162
-13.369808;-0.076246;6.473043
-4.070869;-0.102887;6.33998
7.259872;-0.065042;-2.849151
15.129732;-0.116989;2.346755
11.437606;-0.085932;-0.919748
-2.275989;-0.081271;3.774944
-15.275676;-0.139061;1.527029
-7.070619;-0.050797;-5.532127
9.187527;-0.077646;-3.441442
11.213946;-0.076592;-4.218287
-2.886554;-0.10226;5.539992
-1.041225;-0.09667;-1.311092
8.460821;-0.069521;-2.051097
-5.021781;-0.08888;4.221266
7.643006;-0.071342;-3.108889
15.289075;0.608013;-6.331751
12.606417;-0.009652;-4.924157
-13.856151;-0.050779;-0.235623
10.090196;0.209689;6.587762
-7.674595;-0.074929;5.369626
6.947223;-0.071995;-0.745251
10.422284;-0.070892;-2.4861
-10.210243;-0.022451;-6.217585
0.444725;0.083407;-4.083412
14.249088;0.2567;-5.070714
8.765934;-0.09103;2.680183
11.309207;0.331631;7.608078
10.40731;-0.076028;-5.932987
-12.09219;-0.06172;-5.512597
-17.244808;0.190844;-8.714995
11.07086;-0.07807;-4.213049
17.757756;0.428293;-2.910068
17.122011;-0.018321;-5.168412
-4.643223;-0.065216;-8.068147
11.116993;-0.079363;-1.834747
-4.815424;-0.085245;3.037559
11.180464;-0.079291;-2.308867
17.543574;-0.074092;-3.420675
-13.150661;-0.007708;-6.71586
6.909514;-0.067904;-5.716285
-15.031858;0.000133;-6.493016
-10.979311;-0.077911;5.00973
14.763369;-0.096995;-3.973355
-2.04508;-0.082042;4.13797
-5.381079;-0.082071;3.056082
-9.422809;-0.05876;-4.240654
11.368151;-0.08007;-2.764389
-2.037501;0.059623;-8.257808
0.575521;0.38266;-8.263786
5.235752;-0.087044;1.979339
-12.102775;-0.072884;0.313482
4.155241;-0.089761;-0.622
8.178148;-0.079543;-3.976158
-6.462455;-0.072838;4.509759
5.572838;-0.08579;3.456877
-11.468323;-0.073486;4.20443
-17.762283;0.17808;2.180628
11.199426;-0.086293;-0.588502
14.914313;0.556693;-4.966528
17.760795;0.015176;-4.69463
-7.810961;-0.072775;-0.530996
-3.972952;-0.09095;-2.141689
7.67918;0.453349;-7.768348
10.979796;-0.100506;5.171187
-13.177478;-0.061814;1.981059
9.815407;-0.072215;-3.204069
-13.325905;-0.033593;-8.109897
-3.364454;-0.079894;2.146939
3.642748;-0.099173;-4.250281
-7.143033;0.170898;8.72172
3.689884;-0.093778;1.277294
-17.81954;-0.144422;7.572732
-2.463924;-0.08638;1.546773
4.231503;0.314148;-6.355905
-2.926281;-0.090373;-1.572226
10.278096;-0.098439;1.288076
17.804519;0.057946;2.095149
6.135941;-0.082566;2.464429
-15.926222;-0.15391;7.164262
10.384923;0.487683;-5.212106
12.795396;0.487938;-5.720509
-8.687065;-0.089321;7.016664
6.726;-0.085704;3.030925
-0.374278;0.447759;-4.087612
-0.061708;0.49679;-4.007055
-1.904358;-0.086704;-2.739811
15.864803;0.54438;-5.159009
-9.765627;-0.053912;-4.628006
-3.662596;-0.083616;5.365354
-17.500901;0.060194;-5.023764
17.420194;-0.104284;0.17386
12.085913;-0.00961;5.531698
16.971684;-0.111941;0.451059
16.247959;0.102696;-5.136221
7.024434;0.42003;-6.402175
-2.348827;-0.088371;-2.259148
7.257114;0.325073;-6.722535
-7.784462;-0.077474;1.213062
-2.566309;-0.072498;-7.41145
-10.126474;-0.072173;-0.994338
-14.190172;-0.132785;3.347262
-8.1628;-0.11031;7.587203
12.815818;0.332796;-5.838483
10.858718;-0.105554;0.80775
-10.040576;0.166964;-9.231446
14.992633;-0.185714;0.633738
-4.121885;-0.131442;7.651521
12.630175;0.619116;-5.53056
11.660184;-0.074257;5.546269
-8.702406;-0.064893;-2.743085
14.968511;-0.124623;1.7837
4.483226;0.341814;-4.402128
0.687884;-0.086243;0.451963
-6.331921;-0.05877;-3.807573
7.806922;-0.066539;-1.376499
9.128577;-0.086439;-5.149499
-14.463023;-0.062096;-1.280953
13.947919;-0.130777;5.01227
15.008507;-0.107137;-0.034409
9.625203;-0.072759;-1.580042
-11.582132;-0.045016;-4.965047
2.528853;-0.087163;-0.498095
-12.314122;-0.069828;-0.707743
17.824326;0.04433;-6.427887
3.910642;-0.119446;-1.4266
3.966328;0.551189;-7.168653
-9.131778;-0.090172;3.174311
9.649283;-0.091675;1.661441
18.05066;0.028704;2.341293
-2.482124;-0.077479;-7.050855
-6.097283;-0.077222;-8.118773
8.585151;-0.091609;3.543477
-16.148186;-0.139384;3.93194
-11.605962;-0.074607;5.310557
8.44543;-0.066119;-2.350918
-16.608294;0.113631;-7.018404
11.436275;-0.072549;-2.918637
12.2462;-0.109941;2.935298
6.982187;-0.078322;1.283653
-0.050877;0.055735;-4.126097
-14.70823;-0.154029;6.591005
-12.485723;-0.061869;-2.586951
6.230914;-0.080693;1.127985
-10.807788;-0.053178;-8.145787
10.696275;-0.091021;2.419944
-17.322394;0.174811;-7.968869
17.782718;0.285246;-6.058318
11.966548;-0.097172;0.060528
11.727318;-0.103932;1.276472
-7.963738;-0.079356;6.123909
-1.533455;-0.079771;-3.284016
-6.579823;-0.084111;1.31746
-13.988999;-0.129792;3.010392
-9.069225;-0.072686;1.038576
10.477145;-0.07472;7.038698
2.85199;0.40889;-5.837589
-9.881075;-0.076679;3.979971
8.176339;-0.071906;-0.87865
-8.896253;-0.121408;7.791185
-15.011907;-0.058064;-4.906046
14.485246;-0.122775;3.179191
-8.777348;-0.048999;-8.781466
-16.37009;-0.080221;-1.219867
-3.888307;-0.084529;0.344228
7.45098;0.568769;-6.686753
-16.64988;-0.14027;2.705923
-9.060364;-0.075036;0.219872
12.556634;-0.102866;0.944516
-0.358515;-0.089414;-3.075221
15.523516;0.475904;-5.073848
-4.702172;-0.080821;-2.490267
-1.914008;0.502199;-8.343449
-6.885809;-0.081514;6.654988
7.662504;0.019854;-7.882585
17.625349;0.058884;0.019149
15.738274;0.579114;-5.635248
-3.097809;0.073945;-9.175927
-11.488483;-0.090635;2.536243
-8.000304;-0.089159;7.267449
9.164362;-0.071414;-3.051596
11.838042;-0.078158;-3.14776
-5.28771;-0.080511;2.729262
12.178844;0.58382;-9.196255
-1.079629;-0.093644;-1.416922
17.508038;0.012833;0.735027
9.116124;0.120116;-9.33439
-5.447669;-0.08731;4.033553
-5.366859;-0.108512;8.496265
10.614317;0.302455;6.085859
-7.628297;-0.061535;8.702968
-5.374213;0.422053;-9.189235
-7.04463;-0.081469;7.12554
14.426988;-0.070515;-8.867377
-9.777737;-0.024975;-6.157868
10.464491;0.523066;-5.542266
10.377482;-0.105798;5.158371
10.769705;-0.089301;8.274403
-6.597347;-0.079792;2.742342
-13.049797;-0.064306;2.581423
-10.652032;-0.07663;5.173133
4.280337;-0.096417;1.898763
-7.784698;-0.054541;-4.763118
16.416882;-0.14559;-2.661742
10.447048;0.39763;7.315905
-1.632129;0.089986;-6.068309
-10.897261;-0.078068;5.362817
9.48911;-0.09737;4.190422
-11.60381;-0.044928;-7.591628
11.463844;-0.08152;-1.165094
15.46313;-0.119794;2.59375
10.233083;-0.094492;3.177864
12.402526;-0.107855;1.366229
8.443204;-0.089542;2.586924
-4.188461;-0.058407;-5.22901
-11.28559;-0.05042;-7.707317
-15.301031;-0.140405;3.907758
-8.833685;-0.080391;3.663553
12.02755;-0.100221;0.808317
0.798882;-0.08836;-2.324985
9.717173;0.233818;4.936653
-13.083087;-0.040528;8.740608
16.671042;0.565008;-6.330656
-15.234337;-0.077041;-4.137482
-10.050908;-0.069042;0.254809
14.003185;-0.122796;2.521338
-4.92482;-0.072747;-3.038895
16.93047;-0.02604;-0.668615
2.203929;-0.090826;1.256371
17.528134;0.639123;-7.606136
11.42728;0.375264;-4.83735
-8.657495;-0.105453;7.463507
-7.927106;-0.08369;7.189108
-9.739091;-0.093382;1.982155
7.161721;-0.076268;1.380989
12.968342;-0.104188;0.315928
16.384335;-0.102516;-0.111902
12.745482;0.130407;5.485923
9.146326;-0.091782;3.45504
14.465169;-0.063105;-8.84763
-5.839617;-0.073713;-8.079885
-8.961543;-0.057515;-3.053499
17.589576;0.003967;1.101985
12.2464;-0.087015;-0.982048
16.75784;0.113432;-6.236333
3.575329;0.316045;-3.874568
15.212554;-0.126688;3.717534
-12.25453;-0.063475;-2.096329
6.316749;-0.083093;3.542037
-8.52325;-0.077005;5.324897
4.644738;-0.089443;0.251435
-10.644565;-0.01316;-6.488678
8.460625;-0.074904;-0.970447
12.378892;0.185574;-5.078476
-17.75952;0.255056;1.989056
7.715058;-0.072563;1.078702
9.709035;0.479112;4.953687
10.955499;0.018743;-7.277197
9.622877;-0.089078;2.867704
11.687996;-0.077563;-5.761989
-16.782478;-0.089895;-1.883957
17.628709;0.031888;-2.805437
7.43396;-0.0952;4.998719
16.940862;0.076074;-5.160789
15.047691;-0.087849;-1.918876
-5.919433;-0.082076;0.016851
15.248647;-0.104208;-4.198749
12.744257;-0.122063;2.100003
5.633567;-0.085447;0.153864
13.589149;-0.09023;-4.18347
-5.347903;-0.092565;5.970873
12.012214;0.090779;5.539013
4.554325;0.008543;-4.551342
8.638297;-0.076638;-0.93779
-17.855565;-0.038884;8.28222
-5.199017;-0.045547;-5.76635
14.152582;-0.093572;-4.203949
-1.450445;-0.081935;-3.413059
-8.47293;-0.045296;-5.200777
-5.52378;-0.087741;4.092197
5.964008;-0.080427;-8.390986
14.671186;-0.113597;1.363399
10.38764;-0.086207;-0.459276
15.23138;0.53061;-5.689891
9.9841;-0.071889;-1.942624
-4.742815;-0.080136;-2.860747
11.474677;-0.125515;5.087676
-7.479018;-0.069232;-2.069168
5.070488;-0.088637;-0.720572
-12.033795;-0.051539;-3.742901
14.86961;0.643865;-7.212941
6.402547;-0.080897;1.975531
-4.574559;-0.085376;2.924358
-17.424134;0.019304;-4.892573
10.061154;0.276956;6.784348
-15.137146;-0.139467;4.473689
14.713289;-0.086684;-1.958464
15.880755;-0.092148;-1.341257
-13.790172;-0.026279;-8.341546
16.835206;-0.097788;-4.355679
-1.957729;-0.088972;-0.179177
11.363563;-0.070264;-5.999593
18.082966;-0.166681;-1.407917
-8.760878;-0.06217;-5.139741
10.134096;-0.095311;1.290215
-15.041395;-0.069784;-0.731743
12.987311;-0.09684;-0.206733
14.597702;-0.125279;4.444666
1.389106;-0.021706;-2.748454
-3.298609;-0.126085;6.942989
13.215533;-0.101665;0.2025
16.796292;-0.097826;2.173644
6.073423;-0.08031;2.555501
-1.312161;-0.072254;-3.969198
-3.570716;-0.093674;-0.995231
-14.686241;-0.139321;5.166002
5.991077;-0.080816;0.283379
8.645272;-0.079725;-0.79751
14.698953;-0.121982;3.250848
-8.976574;-0.077721;4.625389
5.079925;0.441934;-5.748205
-5.423382;-0.07286;-8.246491
1.085586;0.376658;-3.942678
-8.453433;-0.077181;3.331361
-2.268187;-0.081643;3.728004
14.322263;-0.085851;-2.466419
-1.044083;-0.09347;4.659249
-2.84229;-0.129429;6.749224
-15.656912;-0.158454;7.827885
12.600634;-0.118746;1.789929
7.477819;0.326472;-9.200968
12.431919;0.299654;5.625709
12.852152;-0.123657;5.966095
16.746199;0.462488;-6.25766
11.00566;-0.090391;7.473014
-4.910267;-0.090302;-0.618951
-4.159334;-0.058879;-8.428822
12.274209;-0.110517;3.559373
15.04981;0.637317;-6.626598
18.00492;-0.17689;-0.800967
8.242591;-0.08833;2.877309
-11.560254;-0.054513;-3.433578
12.737825;0.014015;-4.981716
-9.513117;-0.125241;7.347816
-15.438299;0.067198;-7.76802
-8.048162;-0.073977;-0.129713
16.840708;-0.034333;-6.226411
-16.092151;-0.13761;3.504725
-14.946047;-0.155061;6.988329
-6.495396;-0.073944;4.691327
-9.09123;-0.043064;-8.810126
12.301126;0.449715;-5.900484
9.570612;0.410902;-9.20111
17.794994;0.651762;-6.210276
13.328949;-0.117739;5.531627
11.407951;0.3517;5.891356
10.179793;-0.131203;-0.137603
14.007662;-0.094458;-4.340737
10.065058;-0.081016;-6.668086
7.513813;-0.075729;0.339684
15.374408;-0.13405;0.460913
-13.367015;-0.071338;5.581239
-8.450985;-0.060258;-3.605772
-17.829947;-0.065816;6.466235
-9.504456;-0.090454;6.601386
8.121507;0.589387;-6.961062
-9.855094;-0.034444;8.735424
8.632642;-0.093001;3.931283
-7.293652;-0.075496;-0.936211
-17.385979;-0.06453;0.09219
13.896155;-0.092786;-4.439589
-13.987766;-0.008713;-8.871788
11.59965;-0.070893;-4.267703
-3.247036;-0.087963;5.339014
10.654694;-0.098088;6.855597
-14.582159;-0.136795;4.17133
14.417196;-0.098437;-0.724863
-17.830518;0.033526;6.49471
7.19309;-0.066132;-2.850109
14.855674;0.213534;-8.580918
-11.413507;-0.068726;-0.330293
13.092484;-0.086607;-4.167481
17.723015;0.360737;-2.849969
10.04524;0.070989;6.679343
-17.801502;0.080789;4.320757
-2.75886;-0.091128;-0.859768
-13.355848;-0.066458;3.878058
12.574802;-0.122921;5.15968
6.79616;-0.078939;2.142765
12.460464;0.565495;-5.279101
9.259622;0.175417;4.968485
14.855354;-0.089619;-2.44869
4.51892;0.45831;-5.016104
-4.773418;0.367296;-9.190974
9.534058;0.368752;-9.199076
13.634246;-0.084979;-1.879206
-4.373025;-0.089781;-0.59342
-1.24812;-0.091093;-0.128318
13.583179;-0.086077;-2.263418
16.101875;-0.035681;-4.982984
9.571593;0.355783;-6.155226
14.026062;0.514411;-9.17663
7.697789;-0.062949;-2.439879
-8.249043;-0.048282;-8.816246
8.172143;-0.085579;2.808813
-14.137244;-0.131285;2.784672
-0.529139;-0.088803;1.164404
0.480384;0.164591;-7.646636
4.313555;-0.096709;1.932245
11.086425;0.300708;-6.417155
12.113709;-0.125559;5.139521
11.032562;-0.075729;-2.328145
11.218685;0.278387;8.935474
11.273766;-0.120791;8.40064
11.482381;-0.127349;8.39722
11.237875;-0.094106;8.770969
-8.193739;-0.075171;3.641512
11.567779;0.152414;-6.104712
11.774871;-0.120062;8.451743
11.162317;-0.107678;8.22793
11.590141;-0.125304;8.432468
11.492173;-0.136777;8.358106
8.368004;-0.07444;-0.649317
13.732058;-0.082081;-1.991244
11.186065;0.375887;8.86299
11.221792;-0.106616;8.012953
11.642193;-0.022188;8.579465
11.181891;0.389309;8.893229
11.019824;0.368672;8.82532
11.614124;0.120316;8.577887
16.14437;-0.101763;-0.070537
11.007049;-0.094325;8.014763
17.653806;-0.018559;-3.388273
-14.448592;-0.164185;7.857517
-17.279122;-0.141093;3.004111
11.221629;0.076527;8.880331
5.114354;-0.122525;-0.892454
11.255056;0.049332;8.962238
4.947962;-0.079603;-2.115956
11.444357;0.400056;8.837882
10.556258;0.047828;8.430307
11.693996;0.233738;8.610687
11.44323;0.438599;8.830747
-1.30514;0.337612;-4.093279
11.449037;0.007075;8.675845
11.012494;-0.096069;7.965507
11.867098;0.426624;7.89911
14.35219;-0.127385;5.067993
-3.786272;-0.079828;1.818148
11.359213;0.206278;7.582243
16.503571;-0.096282;-4.734987
8.003211;-0.078892;-3.871564
11.903052;0.448969;7.852443
12.291448;0.438131;7.89168
11.333885;0.149436;7.640903
13.539436;-0.079761;-1.357911
-5.145884;-0.08174;8.695702
11.714579;0.206969;7.17685
-11.352584;-0.070569;0.612907
2.668449;-0.056936;-5.961283
10.250552;0.365166;5.001761
-10.858367;-0.075622;4.362718
10.606337;0.230531;7.840535
10.403464;-0.072509;7.711399
10.790171;-0.062223;6.031259
10.738128;-0.094619;7.347573
10.699314;-0.094183;7.314584
10.665283;-0.094894;7.27759
12.9673;0.351033;-5.79491
17.148877;-0.096668;-2.69863
10.419724;0.282686;7.704222
10.529366;-0.096838;7.42809
10.457865;0.419337;7.061145
10.434557;0.356692;7.45553
10.417475;0.221868;7.572249
10.816091;-0.090695;7.634478
-5.985304;-0.044277;-6.025894
10.749785;-0.090008;7.704957
10.420392;0.416594;7.558999
11.211972;0.026951;-7.559669
10.458151;-0.094144;7.501331
14.568325;-0.084167;-1.406925
0.612677;-0.094451;-0.64656
-13.144749;-0.076252;5.927692
10.615758;-0.000885;7.741953
-16.354637;0.107418;-7.667152
10.695698;-0.090042;8.205732
10.491565;-0.090369;8.351538
-11.35941;-0.052638;-7.710155
10.590052;-0.094945;8.171903
10.913736;-0.089972;7.378412
11.273839;-0.113064;7.157536
11.119503;-0.103289;7.090531
11.328137;-0.114136;7.152776
11.276345;0.049991;7.567783
-12.345132;0.043262;8.748234
11.396593;0.078018;7.201231
11.168654;-0.098895;6.787171
11.323834;-0.119487;6.874671
11.505116;0.176378;7.16538
12.772916;-0.082657;-1.244262
10.340673;-0.096846;1.075098
11.330845;0.231271;7.271948
10.948103;-0.091706;7.344611
11.329204;0.193779;7.406133
11.345994;0.20261;7.448376
10.688983;-0.095314;7.030452
-7.525591;-0.059427;7.564954
17.150593;-0.097077;-3.639339
11.362344;-0.105031;7.240209
11.501787;0.258375;7.170354
11.287931;-0.122144;6.835693
11.198103;-0.092144;6.759509
10.803223;-0.091028;7.272635
11.523342;-0.047687;7.12658
-2.278176;-0.080678;2.746177
12.940593;0.29405;6.20422
12.744548;0.189932;6.205129
11.30365;0.293558;-9.221491
12.893992;-0.11498;6.147409
13.23721;0.156781;6.191723
13.887688;-0.077395;-1.70816
11.463265;-0.055965;-6.11151
13.35243;0.085098;5.936386
13.3596;0.128669;5.816101
13.341889;-0.000697;6.090347
13.102592;-0.114914;6.063498
13.162379;-0.125363;5.713428
-3.454353;-0.11788;6.518664
13.166351;-0.120121;5.922911
13.326184;-0.092083;6.20384
12.805965;0.331663;6.204752
-17.646985;-0.044111;0.734154
-13.198908;-0.062078;-3.736833
12.960554;-0.015883;6.190935
12.884626;-0.11798;5.933438
11.800356;-0.124514;5.400552
15.186305;0.132494;-8.913847
13.349752;0.094025;5.972617
4.62138;0.444012;-5.841179
7.039213;-0.067478;-1.067645
13.318058;-0.107212;6.131122
-3.023019;-0.083134;3.691561
-9.699234;-0.035975;-5.803026
13.224769;0.381352;6.199372
9.084293;-0.083259;-5.393594
13.344881;0.192725;6.176196
6.895814;-0.085581;2.849076
-10.642827;-0.094318;2.510942
1.85512;-0.091928;1.478396
11.539254;0.337628;5.953142
7.741851;-0.071785;-3.218505
-4.382107;-0.094299;5.302153
11.552559;0.464167;5.889625
15.886547;-0.124586;1.753005
-10.122849;-0.115957;7.388615
10.507252;-0.104495;4.934764
4.8098;-0.083775;2.808499
-12.513285;-0.070412;0.752558
11.593155;0.300743;5.864543
-15.339816;-0.096718;-3.204543
13.118424;-0.126929;5.607432
12.496735;0.481114;5.769941
12.213358;-0.127533;5.942438
12.320397;-0.121824;5.133919
-8.180783;-0.048798;-6.84657
12.33534;0.284902;5.663329
12.688672;0.293889;5.793053
-16.148177;-0.139473;3.8622
12.649415;0.153851;5.441485
12.604418;0.113848;5.446309
12.313106;-0.110938;5.943097
13.000315;-0.093127;-0.827435
12.6103;-0.121797;5.198189
12.751118;-0.045629;5.406857
12.08749;-0.121529;5.39339
-6.417148;-0.084984;6.89353
12.282953;-0.103267;5.984468
-10.174104;-0.072453;-1.168497
12.221444;0.301457;5.628345
12.448024;-0.094168;5.442355
12.646488;0.294234;5.689673
12.714614;-0.122806;5.156591
12.118159;0.500614;-5.371437
12.360341;0.164135;5.636757
11.943487;0.03455;5.525244
12.829457;0.352898;5.851748
12.571084;-0.122341;5.233337
12.734583;-0.084254;5.432529
12.442214;0.330916;5.838096
12.243529;-0.108799;5.810847
12.503926;0.30784;5.725321
12.111424;0.293406;5.598724
12.942065;-0.124928;5.718102
7.135783;-0.091063;3.556336
12.953054;-0.124381;5.792943
12.350579;0.110266;5.539426
-5.540046;-0.082814;-1.341475
12.374696;0.130877;5.787206
-5.588117;-0.049168;-5.719191
12.576363;0.490013;5.801786
12.974092;-0.1263;5.467718
12.0485;0.299699;5.810848
12.333117;-0.121648;5.347746
12.802766;0.230861;5.965513
-12.940131;-0.00721;-7.359829
12.118166;0.293954;5.739241
14.28136;-0.065387;5.469815
12.887093;-0.124436;5.804951
